public_id,caption_gt,category,caption_pred
1844769095,Young man with a backpack holding a coffee cup and using a digital tablet,electronics,a young man is leaning against a wall and holding a tablet
1859339816,A low angle shot of happy senior man pulling his wife's hand in an autumn park with a big tree in background,misc,an older couple is having fun in the park
1587028223,View of African woman smiling for the camera,indoors,a woman wearing a yellow and black leopard print shirt
1665810491,Two men hugging and posing,indoors,two men sitting on a couch in a living room
1570161023,Sunset at Aldabra Atoll Seychelles,outdoors,sunset over the ocean
1839589373,Low angle shot of a young woman cyclist in the wilderness strapping on an helmet,outdoors,a woman riding a mountain bike on a trail
1590034403,Businessman standing in modern office building looking out of the window,office,a man in a suit stands in front of a large window
1587843002,Low angle view of castle in Germany,outdoors,the top of a building with statues on it
1711241600,A Christmas place setting on a nicely set dining table,food,a gold and white table setting with silverware and a napkin
1571652938,A woman meditating by a waterfall,outdoors,a woman meditating in front of a waterfall
1576780175,A businessman waiting in an office lobby or airport concourse with a suitcase,office,a man in a suit and tie is standing in an airport
1277255708,Friends walking in surf on summer beach vacation with surfboards,outdoors,a group of people walking on the beach with surfboards
1571603078,Portrait of a young girl,misc,a little girl wearing a hat and holding a colorful pinwheel
1840647827,Mid shot of confident businessman holding Eyeglasses in network server room on a background of blue lan cabinets,office,a man in a tie and shirt standing in front of a server rack
1297780760,Technician wearing white coat handing vials to colleague in laboratory,medical,a woman in a lab coat is holding a tray of vials
1572537374,A man about to go scuba diver,outdoors,a man in a scuba suit sitting on a boat
1567877705,Red poppy field,outdoors,poppies in the sun
1839580775,A family of four enjoying their time together on a day out in the field,outdoors,a family is flying a kite in the grass
1587148145,View of American flags hanging between buildings in Larimer Street Denver Colorado USA,outdoors,american flags hang from the street in front of buildings
1874804492,Combine harvester harvesting wheat in sunny rural field,food,a combine harvester is working in the field
1878695834,Vertical shot of a high school student holding a volleyball during a gym class,indoors,a young girl is holding a ball in a gym
1865894951,Young confident businesswoman walking and pulling a suitcase in airport baggage claim,office,a woman in business attire is walking with her luggage
1588012544,A young boy with a bunch of balloons,misc,a young boy holding up white balloons on the beach
1864634687,Horizontal shot of multi generation family sitting on the sofa with a senior woman cutting the birthday cake,misc,a family celebrating a birthday
1843586669,Vertical shot of a Close up of a woman's face by the poolside wearing polka dot pattern sunglasses,outdoors,a woman wearing sunglasses in front of a pool
1590352211,Craggy landscape and bay at Cabo de Formentor Mallorca Spain,outdoors,the blue water of the bay of person
1844727530,Vertical wide shot of a young design student smiling at the camera while measuring a garment worn by a mannequin with a classmate in the background,office,a woman is working on a mannequin in a fashion factory
1572512429,Young girl holding box portrait,indoors,a little girl sitting on a bed holding a pink gift box
1878681026,Vertical Close up of a businesswoman sitting in the backseat of the car using a hands free mobile phone device and looking out of an open window,electronics,a woman is smiling while sitting in the back seat of a car
1586727029,Radiographer With Female Patient In Hospital X Ray Department,medical,a man and woman in a hospital room with a mri machine
1590353585,Portrait of girl with pimple applications making a face,indoors,a woman with a white face and a green top
1862115728,A view of business people through a glass window while having a meeting in the conference room,outdoors,a group of people in an office building
1572538823,A portrait of an attractive middle aged woman,indoors,a woman with curly hair posing for the camera
1844769077,Portrait of a young man using a digital tablet in the street with a stop sign in the background,electronics,a man is standing in front of a stop sign with his tablet
1865999621,Horizontal shot of midsection of a mature man adjusting his rucksack waist strap during hiking on a mountain trail standing by his wife,outdoors,an older couple hiking in the mountains
1570363877,Santa Claus leading his reindeer through the snow,outdoors,a man in santa claus costume walking with a reindeer
1578906872,A young man playing with a football,misc,a man is kicking a soccer ball on the beach
1578922445,A young girl walking through daffodils with a basket full of Easter eggs,misc,a little girl in a field holding a basket of eggs
1570162070,Corals at Aldabra Atoll Seychelles,outdoors,a small island in the middle of the ocean
1587051863,Casually dressed businesswoman in her office,office,a woman sitting at an office desk with a chair
1586668637,Typical countryside La Gomera Canary Islands,outdoors,a mountain range with a valley in the middle
1572528857,Red Chairs La Paz Baja California Sur Mexico,outdoors,red chairs in the sun
1587839462,Close up of man's pants around ankles in bathroom,indoors,a man is holding a roll of toilet paper
1583872835,A teenage boy using a computer,electronics,a young man is smiling while sitting at a desk with a computer and book
1578904442,A woman relaxing by a waterfall,outdoors,a woman laying on a rock near a waterfall
1277231348,Underwater view of woman wearing goggles in swimming pool at camera,outdoors,a woman in a blue swimsuit is underwater
1852653176,A high angle view of Nurse and mother looking down at a newborn baby boy in the hospital,medical,a nurse and a baby in a crib
1586722523,Kite Surfer With Dog On Beach Shoreline,animals,a person is kite surfing on the beach
1572515984,Brightly colored flowers against white background,indoors,two yellow flowers on a white background
405737462,Waste paper scattered around a bin,office,a trash can filled with crumpled paper
1587838187,Couple on sofa with man using laptop and woman filing her nails,electronics,a man and woman sitting on a couch with a laptop
1590343523,Cliffs of Moulin Huet Bay South Coast Guernsey Channel Islands UK,outdoors,the rocky coast of the south coast of cornwall
