public_id,caption_gt,category,caption_pred
1572538823,A portrait of an attractive middle aged woman,indoors, a woman in a grey sweater looks at the camera with her hand on her chin.
1844769077,Portrait of a young man using a digital tablet in the street with a stop sign in the background,electronics, a man in a tank top listens to music while standing in front of a stop sign.
1865999621,Horizontal shot of midsection of a mature man adjusting his rucksack waist strap during hiking on a mountain trail standing by his wife,outdoors, a man with a backpack standing on a trail looking at a map.
1570363877,Santa Claus leading his reindeer through the snow,outdoors, a reindeer herding community on the kanin peninsula
1578906872,A young man playing with a football,misc, young man kicking a soccer ball on the beach
1578922445,A young girl walking through daffodils with a basket full of Easter eggs,misc, little girl in a field of daffodils
1570162070,Corals at Aldabra Atoll Seychelles,outdoors," the blue lagoon, comino, malta"
1587051863,Casually dressed businesswoman in her office,office, a woman sitting at her desk in an office.
1586668637,Typical countryside La Gomera Canary Islands,outdoors, a view of the valley from the top of the mountain.
1572528857,Red Chairs La Paz Baja California Sur Mexico,outdoors, red chairs in an auditorium
1587839462,Close up of man's pants around ankles in bathroom,indoors, how to install vinyl flooring in a bathroom
1583872835,A teenage boy using a computer,electronics, a student studies at a computer in the library.
1578904442,A woman relaxing by a waterfall,outdoors, a woman lies on a rock in front of a waterfall.
1277231348,Underwater view of woman wearing goggles in swimming pool at camera,outdoors, a young woman in a swimsuit is diving into the water.
1852653176,A high angle view of Nurse and mother looking down at a newborn baby boy in the hospital,medical, mother and daughter looking at a baby in a crib
1586722523,Kite Surfer With Dog On Beach Shoreline,animals, a kite surfer heads out to sea.
1572515984,Brightly colored flowers against white background,indoors, life cycle of a sunflower
405737462,Waste paper scattered around a bin,office, a glass of water and crumpled paper on the floor.
1587838187,Couple on sofa with man using laptop and woman filing her nails,electronics, a man and a woman sitting on a couch looking at a laptop.
1590343523,Cliffs of Moulin Huet Bay South Coast Guernsey Channel Islands UK,outdoors, a view of the ocean from a rocky outcrop.
1578212909,Portrait of a young woman looking over her shoulder,misc, a woman with her arm in a sling.
1297732829,Loving senior couple in countryside hugging smiling at camera,outdoors, an elderly couple sitting in a field
1766920434,Old sister applying lip gloss on younger sister,indoors, a woman paints a little girl's eyelids.
1570568159,Aerial view of the confluence of the Rio Negro s water and the Solimoes River's water,outdoors, an aerial view of the amazon river.
1570161014,Full moon over Aldabra Atoll Seychelles,outdoors, time lapse of the full moon moving across the sky
1567878608,Flock of sheep on hiking trail Davos Grisons Switzerland,outdoors, a herd of sheep crossing a mountain stream.
1588014260,Businessman sleeping with head on computer keyboard,office, a man in a white shirt and rolled up jeans kneels at a desk with his head
1590051068,Little girl in a party dress holding a pink feather duster,misc, little girl dressed as a princess holding a pink feather duster.
1587997703,High angle view of glass of wine on table next to chair,outdoors, a glass of red wine on a table
1587850196,View of castle in Prague,outdoors," view of prague castle over the vltava river, czech republic"
1586684477,Farmer Inspecting Oat Crop In Field,misc, portrait of a senior farmer in his field
1869318134,Wide shot of a straw field with a combine harvester reaping wheat into a trailer attached to a tractor,office, combine harvester in a wheat field
1570350344,Weiler im Allgau Weiler Simmerberg Swabia Bavaria Germany,misc," a view from the bridge over the river dee in chester, cheshire,"
1876092134,Man working out on rowing machine in health club,indoors, a man uses a machine to cut a piece of wood.
1585878728,Alkhornet mountain Isfjorden Spitsbergen Svalbard Norway Europe,outdoors, geographical feature category in the world
1852922900,Senior woman playing with her Labrador retriever dog on the beach on a bright sunny day,animals, woman playing with dog on the beach
1839585464,Close up of shimmering water in a clear swimming pool on a bright sunny day,outdoors, blue water in a swimming pool
1817411529,Portrait of a father reading book on sofa at home with a boy changing TV channel and girl playing a video game,electronics, young boy playing on the floor while his parents are on the couch in the background.
1590024107,A woman straightening her hair,indoors, a woman brushing her hair.
1590178505,Senior couple hugging on boat,outdoors, happy senior couple on a boat
1862081474,Business employees discussing while walking away from the plane,office, business people talking in front of a private jet
1586685902,Farmer Hand Rearing Orphaned Calf,misc, person and his dog at the farm.
1590360548,Couple in athletic gear at beach,outdoors, a man and a woman standing on a beach looking out at the ocean.
1590315725,Man talking to woman on motor scooter,outdoors, the girl in the spider's web
1586659883,Portrait of businessman and businesswoman standing outside office building,outdoors, a man and a woman standing in front of a grey brick wall.
1878869768,A proud Chemistry teacher in a school lab smiling at the camera while standing with a group of smart students wearing lab coats and safety goggles,indoors, a group of people in white lab coats standing around a table
1586729777,Worker In Solar Panel Manufacturing Warehouse,office, man in a factory holding a clipboard and smiling at the camera.
1590183779,Tropical plants on Lifou Island Loyalty Islands New Caledonia Overseas Territory of France,outdoors, a view of the rainforest
1873296719,Low angle shot of a high school girl and her teacher cooking pasta during a home economics class,indoors, women cooking in a kitchen
1876092107,Front view of horse with hunter on horseback,misc, horse riding in the snow
1844729084,Close up shot of an elderly couple having lunch and toasting wine glasses at the patio table with friends,food, a group of elderly people enjoying a meal outside.
